College Code,College Name,Branch,Category,Percentile
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,GSCO,48.6637821
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,GNT3O,68.2901694
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,GOBCO,67.8622856
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,LOPENO,80.5929134
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,LVJO,52.2046883
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,LNT1O,3.4995855
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,DEFOPENS,78.1946121
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,TFWS,72.7750912
5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",Artificial Intelligence and Machine Learning,EWS,40.7306838
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,GOPENH,36.6611018
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,GSCH,18.4142776
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,GOBCH,1.3531678
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,LOPENH,27.4048925
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,LOBCH,16.2979967
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,GNT1H,13.5903735
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,GOPENO,19.5522021
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,LOPENO,20.9331029
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,LOBCO,11.4731237
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Civil Engineering,EWS,22.1725851
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GOPENH,66.8505265
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GSCH,39.7481853
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GNT1H,43.5298862
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GNT3H,30.4575002
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GOBCH,63.9612515
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LOPENH,65.8812284
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LSCH,0.0466616
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LOBCH,62.8733646
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GSTH,51.2170385
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LSEBCH,57.2163252
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GOPENO,67.8622856
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,GOBCO,60.2294112
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LOPENO,76.1358545
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,LSCO,22.5662265
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,TFWS,77.820685
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Computer Engineering,EWS,39.7481853
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,GOPENH,51.2783205
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,GSCH,22.5662265
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,GOBCH,39.7481853
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,LOPENH,29.6395567
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,LOBCH,18.1287777
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,LNT3H,15.9989858
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,GOPENO,66.8505265
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,LOPENO,10.3145909
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Electrical Engineering,LOBCO,18.4142776
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,GOPENH,19.4065824
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,GSCH,5.0375626
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,GOBCH,17.3380806
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,LOPENH,21.3531102
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,GOPENH,19.5522021
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,LOPENO,1.7504672
5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",Mechanical Engineering,GOPENO,27.9969458
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GOPENH,15.4906838
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GSTH,3.0027481
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,LOPENH,15.5975889
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,LOBCH,3.895894
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GOPENO,27.1291039
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GOPENO,16.2979967
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GNT3O,11.9971742
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,GOBCO,7.8773225
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Civil Engineering,LOPENO,15.201762
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GOPENH,65.5460439
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GSCH,47.4207012
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GVJH,11.8827852
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GNT1H,50.0353239
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GNT2H,52.5184688
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GNT3H,63.0759599
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GOBCH,63.9612515
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LOPENH,72.5041736
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LSCH,25.0606208
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LOBCH,66.0164943
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GSTH,18.576741
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LSEBCH,63.0759599
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GOPENO,69.2652564
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GSCO,65.4406319
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GSTO,54.0550229
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GNT1O,66.1855163
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GNT2O,60.5030966
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GOBCO,68.4785771
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,GSEBCO,35.3791065
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LOPENO,79.1318865
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LSCO,68.2901694
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,LOBCO,75.3591206
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,DEFOPENS,48.6138054
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,TFWS,72.5041736
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Computer Engineering,EWS,32.0977394
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GOPENH,60.2921536
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GSCH,23.9858471
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GNT2H,40.99476
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GOBCH,54.0550229
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LOPENH,65.4406319
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LSCH,24.3027383
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LNT3H,55.8763225
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LOBCH,60.596742
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GVJH,60.8485656
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GNT1H,54.1800379
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GSEBCH,38.8849565
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LSTH,65.9366282
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GOPENO,70.2544031
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GSCO,50.6340761
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GNT2O,61.3261708
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,GOBCO,67.5881106
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LOPENO,76.2466193
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,LOBCO,64.9513096
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Information Technology,TFWS,67.8622856
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GOPENH,34.1954023
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GSCH,11.387767
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GNT2H,1.4065109
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GOBCH,15.9803473
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,LOPENH,35.2166182
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,LOBCH,31.6884901
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GSCH,5.0055145
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GOPENO,39.0541888
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GOBCO,24.5948927
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,LOPENO,5.9571815
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GOPENO,11.7157385
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,GVJO,11.047683
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Electrical Engineering,LOPENO,34.2191386
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GOPENH,21.472809
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GNT3H,11.7746273
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GOBCH,15.4858883
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,LOPENH,3.1992114
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GOPENH,9.2050034
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GOPENO,24.5948927
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GSCO,9.6053076
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GNT1O,4.0661895
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,GOPENO,0.5934459
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Mechanical Engineering,LOBCO,13.647753
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GOPENH,50.0353239
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GSCH,18.1287777
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GNT1H,45.3423263
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GNT2H,27.5123271
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GNT3H,46.3188381
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GOBCH,48.8696809
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LOPENH,63.2340107
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LSCH,16.7391126
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LNT2H,38.5392182
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LOBCH,51.2170385
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LSEBCH,48.6138054
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GVJH,62.2534756
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GNT1H,49.513096
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GOPENO,70.4092512
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GSCO,56.0103934
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,GOBCO,67.8622856
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LOPENO,74.1162962
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,LSCO,65.3627105
5399,"Sanghavi College of Engineering, Varvandi, Nashik.",Artificial Intelligence and Machine Learning,TFWS,65.722735
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,GOPENH,19.5522021
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,GVJH,11.7157385
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,GOBCH,11.4731237
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,LOPENH,12.6044134
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,GOPENO,52.814879
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Civil Engineering,GOBCO,32.8344132
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GOPENH,64.4664266
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSCH,40.1585977
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSTH,45.4574846
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GNT2H,53.7694785
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GOBCH,62.8733646
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LOPENH,65.5509182
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LSCH,32.1785112
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LVJH,37.2130338
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LNT1H,64.4664266
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LNT3H,64.9513096
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LOBCH,63.0701676
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSEBCH,20.7289199
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GOPENO,70.4092512
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSCO,62.7216425
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GVJO,57.9919409
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GNT3O,69.2652564
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GOBCO,69.800376
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSEBCO,65.5460439
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LOPENO,73.1237323
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LSCO,47.0113809
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LOBCO,68.4737144
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LSEBCO,1.090894
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,GSTO,22.2282247
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,LNT1O,37.2130338
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,TFWS,70.8722936
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Computer Engineering,EWS,9.5534224
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GOPENH,60.0743746
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GSCH,22.2282247
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GVJH,40.2848342
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GNT1H,39.5390798
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GNT2H,56.846611
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GNT3H,56.846611
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GOBCH,57.2163252
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LOPENH,61.3261708
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LSCH,27.5123271
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LNT2H,23.9454765
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LOBCH,60.2921536
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LSEBCH,56.5649954
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GVJH,55.8763225
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GOPENO,65.722735
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GSCO,48.8696809
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GNT1O,65.5509182
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GNT2O,63.9612515
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,GOBCO,63.2340107
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LOPENO,63.5258359
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,LSEBCO,42.2207447
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,TFWS,63.2687832
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Information Technology,EWS,37.6014199
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GOPENH,60.1504384
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GSCH,35.6703287
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GSTH,5.9571815
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GNT1H,59.0509185
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GNT2H,42.8773305
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GNT3H,55.1151268
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GOBCH,57.0470967
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LOPENH,69.0659616
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LSCH,4.2265169
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LOBCH,62.7875345
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LSEBCH,57.8688386
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GSEBCH,29.6395567
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LVJH,31.6234334
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GOPENO,67.6869909
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GSCO,50.6004122
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GVJO,64.9513096
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GOBCO,63.7045846
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,GSEBCO,61.3261708
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LOPENO,81.3738935
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LSCO,60.8485656
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LNT2O,57.1543272
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,LOBCO,79.3458895
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,TFWS,65.5509182
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Artificial Intelligence (AI) and Data Science,EWS,19.1157452
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GOPENH,32.8344132
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GOBCH,25.5936912
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,LOPENH,34.2191386
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,LOBCH,9.4599659
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GNT1H,9.8530334
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GOPENO,5.9571815
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GOBCO,5.1527915
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,LOPENO,8.5313833
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,LOBCO,3.7972607
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electrical Engineering,GNT3O,21.6221843
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,GOPENH,41.3261276
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,GOBCH,25.5139718
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,LOPENH,13.6336642
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,LOBCH,6.3954455
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,LOPENO,22.2282247
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Mechanical Engineering,LOPENO,37.6014199
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GOPENH,27.6622718
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GNT3H,25.6482713
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GOBCH,7.8241614
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,LOPENH,27.4155342
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,LOBCH,0.9561422
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GVJH,45.3423263
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,LOBCH,44.4778985
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GOPENO,47.4576949
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GNT1O,1.1428334
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,GOBCO,38.5392182
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,LOPENO,57.2537563
5401,"Jawahar Education Society's Institute of Technology, Management & Research, Nashik.",Electronics and Computer Engineering,TFWS,55.8763225
